district_id,pm_25,aqi_index,time
VNM.55.3_1,21.400717,71,2024-11-24
VNM.55.4_1,26.539436,81,2024-11-24
VNM.55.5_1,22.211992,72,2024-11-24
VNM.55.6_1,23.919954,76,2024-11-24
VNM.55.7_1,22.096258,72,2024-11-24
VNM.55.8_1,25.875286,80,2024-11-24
VNM.56.1_1,24.390589,77,2024-11-24
VNM.56.2_1,22.657192,73,2024-11-24
VNM.56.3_1,24.510965,77,2024-11-24
VNM.56.4_1,37.346355,105,2024-11-24
VNM.56.5_1,38.330395,108,2024-11-24
VNM.56.6_1,25.200632,79,2024-11-24
VNM.56.7_1,36.118095,102,2024-11-24
VNM.56.8_1,28.566065,86,2024-11-24
VNM.56.9_1,22.257725,72,2024-11-24
VNM.57.1_1,22.163696,72,2024-11-24
VNM.57.2_1,22.139858,72,2024-11-24
VNM.57.3_1,23.028284,74,2024-11-24
VNM.57.4_1,20.80228,69,2024-11-24
VNM.57.5_1,23.664928,75,2024-11-24
VNM.57.6_1,21.926617,72,2024-11-24
VNM.57.7_1,21.518692,71,2024-11-24
VNM.57.8_1,22.217623,72,2024-11-24
VNM.57.9_1,23.003536,74,2024-11-24
VNM.57.10_1,23.561085,75,2024-11-24
VNM.57.11_1,23.449734,75,2024-11-24
VNM.57.12_1,22.477236,73,2024-11-24
VNM.57.13_1,22.086536,72,2024-11-24
VNM.57.14_1,19.245663,66,2024-11-24
VNM.57.15_1,20.590816,69,2024-11-24
VNM.57.16_1,22.704569,73,2024-11-24
VNM.57.17_1,22.30276,72,2024-11-24
VNM.57.18_1,18.674858,65,2024-11-24
VNM.57.19_1,23.52708,75,2024-11-24
VNM.57.20_1,22.62051,73,2024-11-24
VNM.57.21_1,18.211157,64,2024-11-24
VNM.57.22_1,21.00448,70,2024-11-24
VNM.57.23_1,21.665554,71,2024-11-24
VNM.57.24_1,18.434792,64,2024-11-24
VNM.57.25_1,19.746407,67,2024-11-24
VNM.57.26_1,21.940107,72,2024-11-24
VNM.57.27_1,22.178123,72,2024-11-24
VNM.58.1_1,17.550123,63,2024-11-24
VNM.58.3_1,17.39582,62,2024-11-24
VNM.58.2_1,16.032862,59,2024-11-24
VNM.58.4_1,15.798698,59,2024-11-24
VNM.58.5_1,15.833411,59,2024-11-24
VNM.58.8_1,13.9031,55,2024-11-24
VNM.58.6_1,14.0710945,55,2024-11-24
VNM.58.7_1,14.382258,56,2024-11-24
VNM.58.9_1,15.379837,58,2024-11-24
VNM.58.10_1,16.596794,60,2024-11-24
VNM.58.11_1,19.956377,68,2024-11-24
VNM.59.1_1,19.57756,67,2024-11-24
VNM.59.2_1,17.115585,62,2024-11-24
VNM.59.3_1,18.092472,64,2024-11-24
VNM.59.4_1,16.663107,61,2024-11-24
VNM.59.6_1,17.108522,62,2024-11-24
VNM.59.5_1,14.323703,56,2024-11-24
VNM.59.7_1,17.257019,62,2024-11-24
VNM.59.8_1,18.32527,64,2024-11-24
VNM.59.9_1,14.161516,55,2024-11-24
VNM.60.1_1,22.823942,74,2024-11-24
VNM.60.2_1,23.52046,75,2024-11-24
VNM.60.3_1,22.954905,74,2024-11-24
VNM.60.4_1,23.003504,74,2024-11-24
VNM.60.5_1,24.744646,77,2024-11-24
VNM.60.6_1,28.077917,85,2024-11-24
VNM.60.7_1,23.474977,75,2024-11-24
VNM.61.1_1,14.172201,55,2024-11-24
VNM.61.2_1,14.15228,55,2024-11-24
VNM.61.3_1,14.884538,57,2024-11-24
VNM.61.4_1,15.728972,59,2024-11-24
VNM.61.5_1,16.174587,60,2024-11-24
VNM.61.6_1,18.936913,65,2024-11-24
VNM.61.7_1,14.649813,56,2024-11-24
VNM.61.8_1,17.783384,63,2024-11-24
VNM.62.1_1,44.205704,122,2024-11-24
VNM.62.2_1,33.972256,97,2024-11-24
VNM.62.3_1,37.33262,105,2024-11-24
VNM.62.4_1,35.244965,100,2024-11-24
VNM.62.5_1,23.534868,75,2024-11-24
VNM.62.6_1,43.702183,121,2024-11-24
VNM.62.7_1,52.495453,143,2024-11-24
VNM.62.8_1,54.70596,148,2024-11-24
VNM.62.9_1,50.8326,139,2024-11-24
VNM.63.1_1,22.785366,74,2024-11-24
VNM.63.2_1,22.96306,74,2024-11-24
VNM.63.3_1,24.436262,77,2024-11-24
VNM.63.4_1,23.381893,75,2024-11-24
VNM.63.5_1,23.468777,75,2024-11-24
VNM.63.6_1,23.391209,75,2024-11-24
VNM.63.7_1,23.030972,74,2024-11-24
VNM.63.8_1,26.758482,82,2024-11-24
VNM.63.9_1,23.927454,76,2024-11-24
VNM.1.1_1,16.283197,60,2024-11-18
VNM.1.2_1,14.5529585,56,2024-11-18
VNM.1.3_1,16.289242,60,2024-11-18
VNM.1.4_1,18.733004,65,2024-11-18
VNM.1.5_1,18.33784,64,2024-11-18
VNM.1.6_1,14.785597,57,2024-11-18
VNM.1.7_1,17.340101,62,2024-11-18
VNM.1.8_1,17.858326,63,2024-11-18
VNM.1.9_1,16.009708,59,2024-11-18
VNM.1.10_1,18.34885,64,2024-11-18
VNM.1.11_1,19.452381,67,2024-11-18
VNM.2.1_1,14.398464,56,2024-11-18
VNM.2.2_1,18.062267,64,2024-11-18
VNM.2.3_1,18.210535,64,2024-11-18
VNM.2.4_1,18.53654,64,2024-11-18
VNM.2.5_1,17.154757,62,2024-11-18
VNM.2.6_1,17.30145,62,2024-11-18
VNM.2.7_1,17.995749,63,2024-11-18
VNM.3.1_1,52.42242,143,2024-11-18
VNM.3.2_1,46.05317,127,2024-11-18
VNM.3.3_1,40.696545,114,2024-11-18
VNM.3.4_1,26.70976,82,2024-11-18
VNM.3.5_1,22.617872,73,2024-11-18
VNM.3.6_1,20.884552,70,2024-11-18
VNM.3.7_1,44.93848,124,2024-11-18
VNM.3.8_1,47.02347,129,2024-11-18
VNM.3.9_1,39.76806,112,2024-11-18
VNM.3.10_1,28.008018,84,2024-11-18
VNM.4.1_1,21.29987,70,2024-11-18
VNM.4.2_1,21.560816,71,2024-11-18
VNM.4.3_1,21.410898,71,2024-11-18
VNM.4.4_1,21.555796,71,2024-11-18
VNM.4.5_1,21.192692,70,2024-11-18
VNM.4.6_1,21.112436,70,2024-11-18
VNM.4.7_1,21.227272,70,2024-11-18
VNM.4.8_1,19.922726,67,2024-11-18
VNM.5.1_1,49.705738,136,2024-11-18
VNM.5.2_1,43.742653,121,2024-11-18
VNM.5.3_1,43.679703,121,2024-11-18
VNM.5.4_1,45.113754,125,2024-11-18
VNM.5.5_1,52.66745,143,2024-11-18
VNM.5.6_1,46.09648,127,2024-11-18
VNM.5.7_1,47.676876,131,2024-11-18
VNM.5.8_1,50.76918,139,2024-11-18
VNM.6.1_1,14.7496805,56,2024-11-18
VNM.6.2_1,15.408668,58,2024-11-18
VNM.6.3_1,16.332642,60,2024-11-18
VNM.6.4_1,15.950326,59,2024-11-18
VNM.6.5_1,15.884388,59,2024-11-18
VNM.6.6_1,19.514135,67,2024-11-18
VNM.6.7_1,15.624911,58,2024-11-18
VNM.6.8_1,17.97617,63,2024-11-18
VNM.6.9_1,16.0153,59,2024-11-18
VNM.7.1_1,13.842816,55,2024-11-18
VNM.7.2_1,17.368624,62,2024-11-18
VNM.7.3_1,15.808829,59,2024-11-18
VNM.7.4_1,13.378658,54,2024-11-18
VNM.7.5_1,14.894661,57,2024-11-18
VNM.7.6_1,14.017007,55,2024-11-18
VNM.7.7_1,17.321476,62,2024-11-18
VNM.8.1_1,19.356062,66,2024-11-18
VNM.8.2_1,14.660654,56,2024-11-18
VNM.8.3_1,18.812313,65,2024-11-18
VNM.8.4_1,16.344769,60,2024-11-18
VNM.8.5_1,16.934772,61,2024-11-18
VNM.8.6_1,15.968357,59,2024-11-18
VNM.8.7_1,15.426776,58,2024-11-18
VNM.8.8_1,17.553818,63,2024-11-18
VNM.8.9_1,13.856871,55,2024-11-18
VNM.8.10_1,19.054535,66,2024-11-18
VNM.8.11_1,18.579815,65,2024-11-18
VNM.9.1_1,19.65121,67,2024-11-18
VNM.9.2_1,16.850323,61,2024-11-18
VNM.9.3_1,18.402454,64,2024-11-18
VNM.9.4_1,21.68509,71,2024-11-18
VNM.9.5_1,18.952856,66,2024-11-18
VNM.9.6_1,20.419529,68,2024-11-18
VNM.9.7_1,16.181377,60,2024-11-18
VNM.9.8_1,16.74653,61,2024-11-18
VNM.9.9_1,17.72909,63,2024-11-18
VNM.10.1_1,19.43628,66,2024-11-18
VNM.10.2_1,18.859318,65,2024-11-18
VNM.10.3_1,20.72562,69,2024-11-18
VNM.10.4_1,20.623055,69,2024-11-18
VNM.10.5_1,19.500662,67,2024-11-18
VNM.10.6_1,19.936306,67,2024-11-18
VNM.10.7_1,17.92591,63,2024-11-18
VNM.10.8_1,20.848963,69,2024-11-18
VNM.10.9_1,19.840334,67,2024-11-18
VNM.10.10_1,19.737083,67,2024-11-18
VNM.10.11_1,17.972872,63,2024-11-18
VNM.11.1_1,20.884523,70,2024-11-18
VNM.11.2_1,17.621977,63,2024-11-18
VNM.11.3_1,18.62113,65,2024-11-18
VNM.11.4_1,19.25691,66,2024-11-18
VNM.11.5_1,18.542484,64,2024-11-18
VNM.11.6_1,16.812822,61,2024-11-18
VNM.11.7_1,16.733698,61,2024-11-18
VNM.11.8_1,14.939659,57,2024-11-18
VNM.11.9_1,19.362228,66,2024-11-18
VNM.11.10_1,19.240114,66,2024-11-18
VNM.12.1_1,13.565745,54,2024-11-18
VNM.12.2_1,15.844419,59,2024-11-18
VNM.12.3_1,13.220522,53,2024-11-18
VNM.12.4_1,13.796746,55,2024-11-18
VNM.12.5_1,13.809016,55,2024-11-18
VNM.12.6_1,13.613498,54,2024-11-18
VNM.12.7_1,13.862646,55,2024-11-18
VNM.12.8_1,14.6016035,56,2024-11-18
VNM.12.9_1,14.7000475,56,2024-11-18
VNM.13.1_1,15.090654,57,2024-11-18
VNM.13.2_1,18.558475,65,2024-11-18
VNM.13.3_1,19.406818,66,2024-11-18
VNM.13.4_1,19.02584,66,2024-11-18
VNM.13.5_1,18.378027,64,2024-11-18
VNM.13.6_1,18.81113,65,2024-11-18
VNM.13.7_1,18.052946,64,2024-11-18
VNM.13.8_1,18.82073,65,2024-11-18
VNM.13.9_1,19.494045,67,2024-11-18
VNM.14.1_1,20.511475,69,2024-11-18
VNM.14.2_1,21.043919,70,2024-11-18
VNM.14.3_1,22.241028,72,2024-11-18
VNM.14.4_1,21.662743,71,2024-11-18
VNM.14.5_1,20.698778,69,2024-11-18
VNM.14.6_1,22.024218,72,2024-11-18
VNM.14.7_1,21.183117,70,2024-11-18
VNM.14.8_1,21.922884,72,2024-11-18
VNM.14.9_1,22.273869,72,2024-11-18
VNM.14.10_1,22.117798,72,2024-11-18
VNM.14.11_1,21.063091,70,2024-11-18
VNM.14.12_1,21.860342,72,2024-11-18
VNM.14.13_1,21.82712,71,2024-11-18
VNM.15.1_1,19.032003,66,2024-11-18
VNM.15.2_1,15.775873,59,2024-11-18
VNM.15.3_1,16.50501,60,2024-11-18
VNM.15.4_1,18.80205,65,2024-11-18
VNM.15.5_1,18.994102,66,2024-11-18
VNM.15.6_1,17.922226,63,2024-11-18
VNM.15.7_1,19.293991,66,2024-11-18
VNM.15.8_1,18.692501,65,2024-11-18
VNM.15.9_1,19.69983,67,2024-11-18
VNM.15.10_1,18.202187,64,2024-11-18
VNM.15.11_1,18.180525,64,2024-11-18
VNM.15.12_1,15.804447,59,2024-11-18
VNM.15.13_1,20.661139,69,2024-11-18
VNM.15.14_1,19.4582,67,2024-11-18
VNM.15.15_1,17.389921,62,2024-11-18
VNM.16.1_1,18.918337,65,2024-11-18
VNM.16.2_1,18.373243,64,2024-11-18
VNM.16.3_1,20.459038,69,2024-11-18
VNM.16.4_1,19.030285,66,2024-11-18
VNM.16.5_1,21.003946,70,2024-11-18
VNM.16.6_1,19.563444,67,2024-11-18
VNM.16.7_1,20.09834,68,2024-11-18
VNM.16.8_1,20.088642,68,2024-11-18
VNM.17.1_1,16.577911,60,2024-11-18
VNM.17.2_1,17.629642,63,2024-11-18
VNM.17.3_1,18.493574,64,2024-11-18
VNM.17.4_1,16.658901,61,2024-11-18
VNM.17.5_1,16.148973,59,2024-11-18
VNM.17.6_1,17.372871,62,2024-11-18
VNM.17.7_1,19.45907,67,2024-11-18
VNM.17.8_1,15.971726,59,2024-11-18
VNM.17.9_1,16.017284,59,2024-11-18
VNM.17.10_1,20.322205,68,2024-11-18
VNM.17.11_1,17.394089,62,2024-11-18
VNM.18.2_1,18.107397,64,2024-11-18
VNM.18.1_1,14.453944,56,2024-11-18
VNM.18.3_1,14.529395,56,2024-11-18
VNM.18.5_1,15.584553,58,2024-11-18
VNM.18.4_1,18.230122,64,2024-11-18
VNM.18.6_1,13.761952,55,2024-11-18
VNM.18.7_1,14.031778,55,2024-11-18
VNM.18.8_1,13.470198,54,2024-11-18
VNM.18.9_1,20.046465,68,2024-11-18
VNM.18.10_1,18.687824,65,2024-11-18
VNM.18.11_1,17.263401,62,2024-11-18
VNM.18.12_1,20.148794,68,2024-11-18
VNM.19.1_1,12.70149,52,2024-11-18
VNM.19.2_1,14.28464,56,2024-11-18
VNM.19.3_1,17.969852,63,2024-11-18
VNM.19.4_1,14.742304,56,2024-11-18
VNM.19.5_1,12.833326,52,2024-11-18
VNM.19.6_1,14.960645,57,2024-11-18
VNM.19.7_1,15.910155,59,2024-11-18
VNM.20.3_1,22.602453,73,2024-11-18
VNM.20.1_1,21.50475,71,2024-11-18
VNM.20.2_1,24.056505,76,2024-11-18
VNM.20.4_1,21.952484,72,2024-11-18
VNM.20.5_1,22.501633,73,2024-11-18
VNM.20.6_1,22.65431,73,2024-11-18
VNM.20.7_1,22.51026,73,2024-11-18
VNM.20.8_1,22.687855,73,2024-11-18
VNM.20.9_1,22.80223,74,2024-11-18
VNM.20.10_1,22.043633,72,2024-11-18
VNM.21.1_1,15.8987055,59,2024-11-18
VNM.21.2_1,18.734943,65,2024-11-18
VNM.21.3_1,18.961422,66,2024-11-18
VNM.21.4_1,18.408272,64,2024-11-18
VNM.21.5_1,17.946201,63,2024-11-18
VNM.21.6_1,17.66212,63,2024-11-18
VNM.21.7_1,19.317629,66,2024-11-18
VNM.21.8_1,17.678661,63,2024-11-18
VNM.21.9_1,17.40455,62,2024-11-18
VNM.21.10_1,19.49889,67,2024-11-18
VNM.21.11_1,18.795374,65,2024-11-18
VNM.21.12_1,18.358278,64,2024-11-18
VNM.21.13_1,18.596449,65,2024-11-18
VNM.21.14_1,19.404821,66,2024-11-18
VNM.21.15_1,18.487793,64,2024-11-18
VNM.21.16_1,17.724512,63,2024-11-18
VNM.21.17_1,14.522457,56,2024-11-18
VNM.22.1_1,40.17631,113,2024-11-18
VNM.22.2_1,45.780453,126,2024-11-18
VNM.22.3_1,24.908081,78,2024-11-18
VNM.22.4_1,39.01992,110,2024-11-18
VNM.22.5_1,47.371502,130,2024-11-18
VNM.22.6_1,25.886396,80,2024-11-18
VNM.22.7_1,19.399426,66,2024-11-18
VNM.22.8_1,44.9365,124,2024-11-18
VNM.22.9_1,22.227623,72,2024-11-18
VNM.22.10_1,20.665827,69,2024-11-18
VNM.22.11_1,27.95698,84,2024-11-18
VNM.22.12_1,37.367172,106,2024-11-18
VNM.23.1_1,13.785207,55,2024-11-18
VNM.23.2_1,14.170885,55,2024-11-18
VNM.23.4_1,17.563808,63,2024-11-18
VNM.23.5_1,13.181509,53,2024-11-18
VNM.23.6_1,12.402704,52,2024-11-18
VNM.23.7_1,12.711061,52,2024-11-18
VNM.23.8_1,13.092344,53,2024-11-18
VNM.23.9_1,11.400922,48,2024-11-18
VNM.23.10_1,13.6628685,54,2024-11-18
VNM.23.11_1,17.0128,61,2024-11-18
VNM.23.12_1,17.040194,61,2024-11-18
VNM.23.13_1,13.510629,54,2024-11-18
VNM.23.14_1,16.088165,59,2024-11-18
VNM.23.15_1,14.7820635,57,2024-11-18
VNM.24.2_1,13.138536,53,2024-11-18
VNM.24.1_1,13.957282,55,2024-11-18
VNM.24.4_1,16.346664,60,2024-11-18
VNM.24.3_1,14.987276,57,2024-11-18
VNM.24.5_1,14.109892,55,2024-11-18
VNM.24.6_1,15.276455,58,2024-11-18
VNM.24.7_1,14.773069,57,2024-11-18
VNM.24.8_1,14.279788,56,2024-11-18
VNM.25.1_1,16.470768,60,2024-11-18
VNM.25.2_1,19.733328,67,2024-11-18
VNM.25.3_1,20.733252,69,2024-11-18
VNM.25.4_1,20.34635,68,2024-11-18
VNM.25.5_1,16.290836,60,2024-11-18
VNM.25.6_1,20.992598,70,2024-11-18
VNM.25.7_1,17.270987,62,2024-11-18
VNM.25.8_1,16.483679,60,2024-11-18
VNM.25.9_1,25.376925,79,2024-11-18
VNM.25.13_1,23.629257,75,2024-11-18
VNM.25.10_1,25.562716,79,2024-11-18
VNM.25.11_1,25.593607,79,2024-11-18
VNM.25.12_1,19.676813,67,2024-11-18
VNM.25.14_1,18.18457,64,2024-11-18
VNM.25.15_1,25.428663,79,2024-11-18
VNM.25.16_1,22.421364,73,2024-11-18
VNM.25.17_1,25.546738,79,2024-11-18
VNM.25.18_1,24.513563,77,2024-11-18
VNM.25.19_1,18.102802,64,2024-11-18
VNM.25.20_1,19.650602,67,2024-11-18
VNM.25.21_1,17.682035,63,2024-11-18
VNM.25.22_1,21.342113,70,2024-11-18
VNM.25.23_1,23.443195,75,2024-11-18
VNM.25.24_1,19.538307,67,2024-11-18
VNM.26.1_1,21.23293,70,2024-11-18
VNM.26.2_1,21.58336,71,2024-11-18
VNM.26.3_1,21.157043,70,2024-11-18
VNM.26.4_1,20.701557,69,2024-11-18
VNM.26.5_1,20.948189,70,2024-11-18
VNM.26.6_1,20.877876,70,2024-11-18
VNM.26.7_1,21.154322,70,2024-11-18
VNM.26.8_1,21.6291,71,2024-11-18
VNM.26.9_1,21.391634,71,2024-11-18
VNM.26.10_1,20.941162,70,2024-11-18
VNM.26.11_1,21.213749,70,2024-11-18
VNM.27.1_1,45.093273,125,2024-11-18
VNM.27.2_1,52.431133,143,2024-11-18
VNM.27.3_1,50.21966,137,2024-11-18
VNM.27.4_1,32.16838,93,2024-11-18
VNM.27.5_1,50.051865,137,2024-11-18
VNM.27.6_1,41.730682,116,2024-11-18
VNM.27.7_1,45.26496,125,2024-11-18
VNM.27.8_1,49.98492,137,2024-11-18
VNM.27.9_1,51.930534,141,2024-11-18
VNM.27.10_1,47.87758,132,2024-11-18
VNM.27.11_1,52.96592,144,2024-11-18
VNM.27.12_1,50.73672,138,2024-11-18
VNM.27.13_1,53.162388,145,2024-11-18
VNM.27.14_1,50.051323,137,2024-11-18
VNM.27.15_1,49.29736,135,2024-11-18
VNM.27.16_1,48.621353,133,2024-11-18
VNM.27.17_1,30.950457,91,2024-11-18
VNM.27.18_1,47.645443,131,2024-11-18
VNM.27.19_1,51.772457,141,2024-11-18
VNM.27.20_1,45.33412,125,2024-11-18
VNM.27.21_1,46.743618,129,2024-11-18
VNM.27.22_1,39.433342,111,2024-11-18
VNM.27.23_1,41.494892,116,2024-11-18
VNM.27.24_1,37.838223,107,2024-11-18
VNM.27.25_1,49.18522,135,2024-11-18
VNM.27.26_1,34.41083,98,2024-11-18
VNM.27.27_1,47.11282,130,2024-11-18
VNM.27.28_1,51.364273,140,2024-11-18
VNM.27.29_1,50.363873,138,2024-11-18
VNM.27.30_1,49.4757,135,2024-11-18
VNM.28.1_1,23.069254,74,2024-11-18
VNM.28.2_1,44.91191,124,2024-11-18
VNM.28.3_1,26.95366,82,2024-11-18
VNM.28.4_1,28.478949,85,2024-11-18
VNM.28.5_1,36.816063,104,2024-11-18
VNM.28.6_1,20.258131,68,2024-11-18
VNM.29.1_1,17.421234,62,2024-11-18
VNM.29.2_1,15.578562,58,2024-11-18
VNM.29.3_1,15.661412,59,2024-11-18
VNM.29.4_1,13.028648,53,2024-11-18
VNM.29.5_1,12.0519495,51,2024-11-18
VNM.29.6_1,19.664894,67,2024-11-18
VNM.29.7_1,18.36461,64,2024-11-18
VNM.29.9_1,18.077631,64,2024-11-18
VNM.29.8_1,15.307905,58,2024-11-18
VNM.29.10_1,13.60921,54,2024-11-18
VNM.29.11_1,14.691552,56,2024-11-18
VNM.29.12_1,15.244315,58,2024-11-18
VNM.29.13_1,19.32982,66,2024-11-18
VNM.30.1_1,20.273148,68,2024-11-18
VNM.30.2_1,20.784384,69,2024-11-18
VNM.30.3_1,17.11614,62,2024-11-18
VNM.30.4_1,21.673193,71,2024-11-18
VNM.30.5_1,20.529926,69,2024-11-18
VNM.30.6_1,20.197035,68,2024-11-18
VNM.30.7_1,22.144814,72,2024-11-18
VNM.30.8_1,19.670328,67,2024-11-18
VNM.30.9_1,19.7162,67,2024-11-18
VNM.30.10_1,19.828592,67,2024-11-18
VNM.30.11_1,19.99429,68,2024-11-18
VNM.31.1_1,41.07429,115,2024-11-18
VNM.31.2_1,42.467113,118,2024-11-18
VNM.31.3_1,44.720814,124,2024-11-18
VNM.31.4_1,42.972485,119,2024-11-18
VNM.31.5_1,47.792774,131,2024-11-18
VNM.31.6_1,37.644447,106,2024-11-18
VNM.31.7_1,38.16473,108,2024-11-18
VNM.31.8_1,48.63659,133,2024-11-18
VNM.31.9_1,46.833946,129,2024-11-18
VNM.31.10_1,47.111298,130,2024-11-18
VNM.32.1_1,17.330418,62,2024-11-18
VNM.32.2_1,15.416187,58,2024-11-18
VNM.32.3_1,19.276186,66,2024-11-18
VNM.32.4_1,19.414604,66,2024-11-18
VNM.32.5_1,20.895676,70,2024-11-18
VNM.32.6_1,14.680077,56,2024-11-18
VNM.32.7_1,18.295908,64,2024-11-18
VNM.32.8_1,16.55806,60,2024-11-18
VNM.33.1_1,15.915846,59,2024-11-18
VNM.33.2_1,17.920977,63,2024-11-18
VNM.33.3_1,15.546591,58,2024-11-18
VNM.33.4_1,18.734299,65,2024-11-18
VNM.33.5_1,19.867899,67,2024-11-18
VNM.33.6_1,18.414434,64,2024-11-18
VNM.33.7_1,15.402023,58,2024-11-18
VNM.33.8_1,19.151976,66,2024-11-18
VNM.33.9_1,16.244326,60,2024-11-18
VNM.33.10_1,18.696638,65,2024-11-18
VNM.33.11_1,17.018196,61,2024-11-18
VNM.33.12_1,15.112456,57,2024-11-18
VNM.33.13_1,16.502522,60,2024-11-18
VNM.33.14_1,19.265945,66,2024-11-18
VNM.33.15_1,15.634224,58,2024-11-18
VNM.34.1_1,18.173489,64,2024-11-18
VNM.34.2_1,18.923887,65,2024-11-18
VNM.34.3_1,19.420029,66,2024-11-18
VNM.34.4_1,20.32939,68,2024-11-18
VNM.34.5_1,18.802113,65,2024-11-18
VNM.34.6_1,18.72232,65,2024-11-18
VNM.34.7_1,17.67522,63,2024-11-18
VNM.34.8_1,19.532646,67,2024-11-18
VNM.34.9_1,20.06871,68,2024-11-18
VNM.34.10_1,18.977938,66,2024-11-18
VNM.35.1_1,21.398872,71,2024-11-18
VNM.35.2_1,21.108725,70,2024-11-18
VNM.35.3_1,20.964043,70,2024-11-18
VNM.35.4_1,21.058651,70,2024-11-18
VNM.35.5_1,20.710125,69,2024-11-18
VNM.35.6_1,23.729334,75,2024-11-18
VNM.35.7_1,20.056337,68,2024-11-18
VNM.35.8_1,20.367538,68,2024-11-18
VNM.35.9_1,21.683146,71,2024-11-18
VNM.35.10_1,21.125519,70,2024-11-18
VNM.35.11_1,20.84548,69,2024-11-18
VNM.36.1_1,24.046335,76,2024-11-18
VNM.36.2_1,22.883202,74,2024-11-18
VNM.36.3_1,22.776636,74,2024-11-18
VNM.36.4_1,22.637815,73,2024-11-18
VNM.36.5_1,22.89409,74,2024-11-18
VNM.36.6_1,22.694664,73,2024-11-18
VNM.36.7_1,22.361294,73,2024-11-18
VNM.36.8_1,22.286058,72,2024-11-18
VNM.37.1_1,19.426065,66,2024-11-18
VNM.37.2_1,21.058765,70,2024-11-18
VNM.37.3_1,20.94463,70,2024-11-18
VNM.37.4_1,20.716755,69,2024-11-18
VNM.37.5_1,21.027584,70,2024-11-18
VNM.37.6_1,20.123993,68,2024-11-18
VNM.37.7_1,19.886417,67,2024-11-18
VNM.37.8_1,21.613121,71,2024-11-18
VNM.37.9_1,21.047812,70,2024-11-18
VNM.37.10_1,19.891802,67,2024-11-18
VNM.37.11_1,20.868938,70,2024-11-18
VNM.37.12_1,21.262442,70,2024-11-18
VNM.38.1_1,22.172642,72,2024-11-18
VNM.38.2_1,21.562027,71,2024-11-18
VNM.38.3_1,21.467787,71,2024-11-18
VNM.38.4_1,21.778301,71,2024-11-18
VNM.38.5_1,22.381273,73,2024-11-18
VNM.38.6_1,21.13417,70,2024-11-18
VNM.38.7_1,21.516582,71,2024-11-18
VNM.38.8_1,21.081764,70,2024-11-18
VNM.38.9_1,21.279167,70,2024-11-18
VNM.39.1_1,17.103647,62,2024-11-18
VNM.39.2_1,14.599298,56,2024-11-18
VNM.39.3_1,15.187214,58,2024-11-18
VNM.39.4_1,14.469619,56,2024-11-18
VNM.39.5_1,16.093254,59,2024-11-18
VNM.39.6_1,21.08848,70,2024-11-18
VNM.39.7_1,18.431475,64,2024-11-18
VNM.39.8_1,20.51262,69,2024-11-18
VNM.39.9_1,15.582404,58,2024-11-18
VNM.39.10_1,20.406496,68,2024-11-18
VNM.39.11_1,20.924017,70,2024-11-18
VNM.39.12_1,14.457003,56,2024-11-18
VNM.39.13_1,20.996796,70,2024-11-18
VNM.39.14_1,20.243332,68,2024-11-18
VNM.39.15_1,18.769314,65,2024-11-18
VNM.40.1_1,13.27032,54,2024-11-18
VNM.40.2_1,12.91744,53,2024-11-18
VNM.40.3_1,17.570244,63,2024-11-18
VNM.40.4_1,11.876037,50,2024-11-18
VNM.40.5_1,13.103117,53,2024-11-18
VNM.40.6_1,13.093057,53,2024-11-18
VNM.40.7_1,12.679129,52,2024-11-18
VNM.40.8_1,13.944802,55,2024-11-18
VNM.40.9_1,12.600671,52,2024-11-18
VNM.40.10_1,15.807712,59,2024-11-18
VNM.41.1_1,18.17961,64,2024-11-18
VNM.41.2_1,12.262651,51,2024-11-18
VNM.41.3_1,18.354996,64,2024-11-18
VNM.41.4_1,13.742523,54,2024-11-18
VNM.41.5_1,16.57897,60,2024-11-18
VNM.41.6_1,14.489445,56,2024-11-18
VNM.41.7_1,13.825239,55,2024-11-18
VNM.41.8_1,18.375982,64,2024-11-18
VNM.41.9_1,16.431,60,2024-11-18
VNM.41.10_1,14.924589,57,2024-11-18
VNM.41.11_1,18.855175,65,2024-11-18
VNM.41.12_1,18.692083,65,2024-11-18
VNM.41.13_1,19.139534,66,2024-11-18
VNM.41.14_1,18.414452,64,2024-11-18
VNM.41.15_1,16.289064,60,2024-11-18
VNM.41.16_1,19.460165,67,2024-11-18
VNM.41.17_1,16.133425,59,2024-11-18
VNM.41.18_1,18.0556,64,2024-11-18
VNM.41.19_1,18.692244,65,2024-11-18
VNM.41.20_1,12.125425,51,2024-11-18
VNM.41.21_1,17.506102,62,2024-11-18
VNM.42.1_1,15.658064,59,2024-11-18
VNM.42.2_1,14.647561,56,2024-11-18
VNM.42.3_1,13.471367,54,2024-11-18
VNM.42.4_1,18.485416,64,2024-11-18
VNM.42.5_1,12.309758,51,2024-11-18
VNM.42.6_1,15.865299,59,2024-11-18
VNM.42.7_1,13.086406,53,2024-11-18
VNM.42.8_1,15.281424,58,2024-11-18
VNM.43.1_1,19.983858,68,2024-11-18
VNM.43.2_1,15.609524,58,2024-11-18
VNM.43.3_1,16.744078,61,2024-11-18
VNM.43.4_1,20.51866,69,2024-11-18
VNM.43.5_1,13.084277,53,2024-11-18
VNM.43.6_1,18.044176,63,2024-11-18
VNM.43.7_1,18.452444,64,2024-11-18
VNM.44.1_1,27.580103,84,2024-11-18
VNM.44.2_1,28.93612,86,2024-11-18
